Deeded_Acreage,Year_Built,HEATED_AREA,Accrued_Assessed_Condition_Pct
0.23,2015,3398,94
0.26,2016,3406,95
0.24,2015,3495,94
0.21,2015,3498,94
0.21,2015,3070,94
0.21,2016,3089,95
0.19,2015,2569,94
0.2,2016,3116,95
0.2,2015,2569,94
0.22,2016,3116,95
0.29,2016,2503,95
0.16,2015,3382,94
0.16,2015,2569,94
0.18,2016,3038,95
0.2,2015,2911,94
0.3,2015,3134,94
0.16,2016,3334,95
0.2,2017,3493,96
0.18,2016,2646,95
0.22,2016,3851,95
0.23,2016,4316,95
0.22,2016,2744,95
0.19,2016,3989,95
0.24,2018,3252,96
0.22,2016,3172,96
0.26,2012,3648,92
0.56,2017,4096,96
0.47,2016,4790,95
0.58,2015,4134,94
0.78,2016,6259,95
0.9,2016,4886,95
0.66,1968,3440,59
0.21,2019,3052,97
0.2,2019,2832,97
0.19,2018,2670,96
0.19,2018,3502,96
0.19,2017,3438,96
0.19,2017,2794,96
0.2,2017,3064,96
0.19,2018,2670,96
0.18,2018,2670,96
0.19,2018,3203,96
0.19,2017,2430,96
0.18,2017,3246,96
0.2,2017,3447,96
0.19,2017,3438,96
0.19,2017,2670,96
0.19,2017,2953,96
0.2,2017,3738,96
0.22,2018,3398,96
0.2,2018,3153,96
0.21,2017,3064,96
0.19,2017,2794,96
0.19,2017,3438,96
0.19,2017,3738,96
0.19,2017,2570,96
0.18,2018,2733,96
0.21,2017,3438,96
0.2,2017,3468,96
0.21,2016,2957,95
0.23,2017,3447,96
0.24,2018,2898,96
0.23,2016,3708,95
0.25,2016,2978,95
0.28,2017,3315,96
0.27,2017,3438,96
0.26,2017,2787,96
0.28,2018,3726,96
0.3,2017,2767,96
0.27,2018,2794,96
0.21,2019,3366,97
0.19,2015,3472,94
0.19,2018,2794,96
0.24,2016,3046,95
0.26,2016,3438,95
0.23,2016,3438,95
0.23,2016,3438,95
0.22,2016,3182,95
0.22,2016,2805,95
0.22,2016,3046,95
0.21,2016,3469,95
0.21,2017,3006,96
0.18,2018,3171,96
0.19,2018,2478,96
0.2,2016,3000,95
0.2,2016,2661,95
0.19,2017,2430,96
0.19,2017,3131,96
0.19,2017,2430,96
0.2,2017,2570,96
0.21,2017,3174,96
0.21,2017,2787,96
0.25,2016,3174,95
0.21,2016,3447,95
0.19,2016,3174,95
0.21,2018,2794,96
0.27,2016,3226,95
0.23,2016,3447,95
0.2,2016,3438,95
0.2,2016,2469,95
0.19,2016,2538,95
0.2,2016,2430,95
0.21,2017,3083,96
0.23,2017,2787,96
0.22,2016,2773,95
0.18,2018,3118,96
0.18,2017,2570,96
0.24,2017,3762,96
0.21,2017,3259,96
0.19,2018,3064,96
0.2,2017,2794,96
0.18,2017,3064,96
0.18,2017,3236,96
0.18,2017,2794,96
0.18,2018,2833,96
0.18,2018,2421,96
0.21,2018,3261,96
0.22,2018,2794,96
0.14,2015,1838,94
0.14,2015,1907,94
0.14,2016,2473,95
0.14,2016,1806,95
0.14,2016,1806,95
0.16,2016,2455,95
0.18,2016,2542,95
0.21,2015,1928,94
0.28,2016,2356,95
0.39,2015,2968,94
0.22,2016,1909,95
0.17,2015,2374,94
0.14,2015,1806,94
0.14,2016,2487,95
0.14,2015,2374,94
0.15,2015,2314,94
0.14,2016,2314,95
0.14,2016,2314,95
0.14,2016,1863,95
0.14,2015,2022,94
0.16,2016,2580,95
0.15,2015,2314,94
0.14,2015,2542,94
0.14,2016,1909,95
0.14,2016,1820,95
0.14,2015,1857,94
0.14,2016,1909,95
0.28,2015,2091,94
0.16,2015,1824,94
0.17,2015,1860,94
0.16,2016,1806,95
0.28,2015,2266,94
0.14,2015,1814,94
0.14,2015,2478,94
0.14,2015,2091,94
0.14,2016,2530,95
0.14,2016,2350,95
0.14,2015,2091,94
0.14,2015,2091,94
0.14,2016,2089,95
0.18,2015,2180,94
0.15,2015,2286,94
0.15,2016,2508,95
0.15,2016,2314,95
0.15,2016,2346,95
0.15,2016,2314,95
0.15,2016,2508,95
0.18,2016,2883,95
0.19,2015,3632,95
0.17,2015,2747,94
0.17,2015,3294,94
0.17,2015,2752,94
0.17,2015,3456,94
0.17,2015,2694,94
0.17,2015,2853,94
0.2,2018,2707,96
0.19,2015,3551,94
0.24,2017,3455,96
0.24,2016,3123,95
0.23,2016,3142,95
0.25,2017,3103,96
0.19,2016,3344,95
0.19,2016,3180,95
0.21,2016,2726,95
0.22,2016,3029,95
0.21,2016,3063,95
0.21,2015,2993,94
0.2,2015,2880,94
0.17,2015,2546,94
0.17,2016,2648,95
0.18,2015,2778,94
0.21,2015,2892,94
0.21,2016,2900,95
0.2,2016,2346,95
0.2,2016,2728,95
0.2,2015,2648,94
0.19,2016,2771,95
0.19,2016,2993,95
0.19,2016,2892,95
0.19,2015,2488,94
0.21,2016,2518,95
0.2,2016,2892,95
0.33,2018,4752,97
0.45,2016,4288,96
0.39,2016,3073,96
0.06,2015,1788,94
0.04,2015,1625,94
0.04,2015,1625,94
0.06,2015,1788,94
0.06,2015,1788,94
0.04,2015,1625,94
0.04,2015,1653,94
0.04,2015,1634,94
0.06,2015,1788,94
0.23,2017,2887,96
0.23,2015,2945,94
0.26,2016,2545,95
0.27,2016,3126,95
0.29,2016,2873,95
0.31,2016,3226,95
0.32,2016,3126,95
0.23,2016,2847,95
0.23,2017,2841,96
0.26,2015,3458,94
0.26,2016,2647,95
0.29,2015,3217,94
0.22,2016,2970,95
0.21,2016,2549,95
0.28,2017,4045,96
0.42,2015,3126,94
0.58,2017,3756,96
0.07,2009,1716,90
0.54,2015,4407,94
0.43,2016,3740,95
0.39,2016,4432,95
0.35,2016,4187,95
0.31,2018,3386,96
0.22,2017,3521,96
0.22,2018,3847,96
0.22,2018,3380,96
0.26,2017,4488,96
0.31,2015,3936,94
0.3,2017,3735,96
0.27,2016,4342,95
0.27,2016,3710,95
0.27,2017,3225,96
0.37,2016,3641,95
0.55,2016,3779,95
0.26,2017,2613,96
0.31,2016,2992,95
0.31,2016,2567,95
0.23,2015,3034,94
0.19,2015,2179,94
0.17,2016,3120,95
0.16,2016,3026,95
0.25,2015,3600,94
0.16,2016,2161,95
0.16,2016,4234,95
0.16,2016,2532,95
0.17,2016,4096,95
0.2,2016,4128,95
0.21,2017,2494,96
0.21,2017,2906,96
0.23,2017,2221,96
0.16,2016,2638,95
0.22,2015,3794,94
0.15,2016,2433,95
0.23,2015,2715,94
0.17,2016,3179,95
0.22,2015,3611,94
0.17,2016,2508,95
0.17,2016,2452,95
0.17,2016,2590,95
0.16,2016,2887,95
0.18,2016,2997,95
0.17,2016,3227,95
0.17,2016,2041,95
0.17,2015,2453,94
0.16,2016,3220,95
0.16,2016,2500,95
0.16,2016,2454,95
0.16,2016,2497,95
0.21,2017,3583,96
0.16,2015,3344,94
0.16,2015,2723,94
0.16,2016,3168,95
0.19,2016,3522,95
0.16,2017,3458,96
0.16,2017,4259,96
0.16,2016,3344,95
0.16,2016,3368,95
0.16,2016,4162,95
0.16,2015,3272,94
0.18,2015,3762,94
0.78,2016,4560,95
0.35,2017,4222,96
0.38,2016,3287,95
0.32,2016,3806,95
0.53,2016,5712,86
0.44,2016,3891,95
0.35,2016,3714,95
0.32,2016,3937,95
0.28,2017,3725,96
0.27,2016,3817,95
0.29,2016,3807,95
0.35,2015,4685,94
0.28,2016,3493,95
0.27,2018,3640,96
0.27,2018,3542,96
0.27,2017,3988,96
0.41,2015,4188,94
0.51,2017,3890,96
0.45,2018,5250,96
0.27,2016,4827,95
0.27,2016,4063,95
0.28,2016,3049,95
0.49,2017,3994,96
0.42,2018,4168,96
0.36,2017,4597,96
0.36,2017,5812,96
0.27,2018,5163,96
0.27,2019,4040,97
0.3,2020,4150,97
0.35,2016,3823,95
0.26,2016,3566,95
0.27,2019,4253,97
0.27,2017,3470,96
0.27,2016,3506,95
0.26,2017,3733,96
0.28,2017,3810,96
0.37,2017,4182,96
0.28,2017,3895,96
0.3,2016,3771,95
0.25,2017,4142,96
0.28,2017,4488,96
0.27,2017,4018,96
0.27,2016,3461,95
0.27,2015,3916,94
0.27,2015,3487,94
0.31,2016,3858,95
0.27,2015,5265,94
0.27,2015,3797,94
0.27,2016,4222,95
0.27,2015,3654,94
0.27,2016,3619,95
0.27,2017,3660,96
0.3,2016,3571,95
0.07,2016,1663,95
0.06,2016,1701,95
0.06,2016,1801,95
0.08,2016,1765,95
0.08,2016,1763,95
0.06,2016,1701,95
0.06,2016,1663,95
0.06,2016,1801,95
0.08,2016,1663,95
0.08,2015,1843,94
0.06,2015,1776,94
0.06,2015,1743,94
0.06,2015,1876,94
0.08,2015,1743,94
0.08,2015,1843,94
0.07,2015,1776,94
0.06,2015,1743,94
0.07,2015,1776,94
0.09,2015,1743,94
0.08,2016,1758,95
0.06,2016,1668,95
0.06,2016,1868,95
0.06,2016,1778,95
0.09,2016,1868,95
0.08,2015,1743,94
0.06,2015,1776,94
0.06,2015,1743,94
0.06,2015,1776,94
0.08,2015,1743,94
0.08,2015,1843,94
0.06,2015,1776,94
0.06,2015,1743,94
0.06,2015,1776,94
0.08,2015,1743,94
0.07,2015,1843,94
0.06,2015,1876,94
0.06,2015,1743,94
0.06,2015,1776,94
0.08,2015,1743,94
0.08,2015,1843,94
0.06,2015,1876,94
0.06,2015,1743,94
0.06,2015,1876,94
0.08,2015,1843,94
0.07,2015,1560,94
0.05,2015,1748,94
0.05,2015,1560,94
0.05,2015,1648,94
0.06,2015,1560,94
0.06,2015,1648,94
0.05,2015,1560,94
0.05,2015,1648,94
0.05,2015,1560,94
0.05,2015,1648,94
0.05,2015,1648,94
0.07,2015,1560,94
0.92,2016,3387,95
0.92,2015,3576,94
0.92,2015,2741,94
0.14,2015,1940,94
0.07,2015,2178,94
0.07,2015,2178,94
0.1,2015,2178,94
0.09,2015,2178,94
0.07,2015,1940,94
0.07,2015,2329,94
0.07,2015,2321,94
0.07,2015,2310,94
0.07,2015,2178,94
0.09,2015,2321,94
0.09,2015,1936,94
0.07,2015,2310,94
0.07,2015,2310,94
0.07,2015,2178,94
0.07,2015,2321,94
0.1,2015,2310,94
0.1,2015,1940,94
0.07,2015,2321,94
0.07,2015,2178,94
0.07,2015,2310,94
0.11,2015,1952,94
0.11,2015,2178,94
0.07,2015,1940,94
0.07,2015,1952,94
0.07,2015,1960,94
0.07,2015,2178,94
0.07,2015,2310,94
0.07,2015,2178,94
0.08,2015,2321,94
0.23,2016,3050,86
0.2,2016,3187,86
0.18,2016,3716,86
0.14,2018,3184,86
0.17,2017,3195,86
0.17,2017,3060,86
0.17,2016,3243,86
0.17,2016,3295,86
0.14,2016,2926,86
0.14,2016,3080,86
0.18,2016,2859,86
0.2,2018,2791,86
0.15,2017,3216,86
0.12,2019,2768,87
0.12,2019,2807,87
0.17,2016,3130,86
0.17,2016,3346,86
0.17,2016,3160,86
0.16,2016,2698,86
0.13,2017,2463,86
0.13,2016,2454,86
0.13,2016,2774,86
0.14,2016,2652,86
0.15,2016,2698,86
0.1,2016,2356,86
0.1,2016,2240,86
0.09,2019,2374,87
0.09,2015,2388,85
0.12,2015,2354,85
0.19,2016,3638,86
0.17,2016,3483,86
0.17,2018,3864,86
0.2,2015,3545,85
0.14,2016,3118,86
0.15,2016,2956,86
0.18,2016,3147,86
0.17,2019,2336,87
0.26,2017,2933,86
0.13,2019,2857,87
0.13,2019,2795,87
0.13,2017,3032,86
0.14,2017,3264,86
0.21,2016,3152,86
0.32,2016,4428,86
0.25,2016,4626,86
0.18,2015,3212,85
0.17,2019,2924,87
0.21,2016,2917,86
0.19,2017,3545,86
0.17,2018,2970,86
0.16,2016,3147,86
0.21,2015,2697,85
0.21,2015,2628,85
0.19,2016,3062,86
0.22,2016,3135,86
0.16,2016,2332,86
0.17,2016,2342,86
0.11,2016,2324,86
0.1,2015,1872,85
0.1,2015,2382,85
0.13,2018,2240,86
0.11,2017,2216,86
0.11,2016,2364,86
0.11,2017,2200,86
0.1,2017,2215,86
0.15,2017,2592,86
0.19,2016,2686,86
0.14,2017,2463,86
0.12,2016,1940,86
0.1,2016,2152,86
0.11,2016,2388,86
0.11,2016,2566,86
0.1,2016,2120,86
0.09,2016,1940,86
0.09,2016,2160,86
0.09,2016,2144,86
0.09,2016,2388,86
0.13,2016,2216,86
0.15,2016,2314,86
0.19,2016,2304,86
0.13,2016,2388,86
0.11,2016,1872,86
0.09,2016,1940,86
0.1,2016,2072,86
0.1,2016,2120,86
0.11,2016,2160,86
0.13,2018,2080,86
0.11,2016,2360,86
0.11,2016,2336,86
0.17,2016,2272,86
0.19,2016,3078,86
0.14,2018,2958,86
0.14,2018,2866,86
0.15,2017,3154,86
0.18,2016,3452,86
0.18,2016,2686,86
0.16,2018,2240,86
0.11,2016,2326,86
0.11,2016,2216,86
0.11,2017,2216,86
0.1,2016,2232,86
0.15,2016,2374,86
0.13,2016,2388,86
0.09,2016,2080,86
0.09,2016,2374,86
0.1,2016,2152,86
0.1,2017,2120,86
0.09,2016,1940,86
0.09,2016,2388,86
0.1,2016,2080,86
0.14,2016,2246,86
0.09,2017,2298,86
0.09,2017,2160,86
0.09,2017,2388,86
0.09,2017,2160,86
0.09,2016,2422,86
0.09,2017,2382,86
0.17,2018,2769,86
0.16,2017,2663,86
0.14,2017,3166,86
0.14,2018,3186,86
0.14,2018,3507,86
0.04,2016,1584,95
0.03,2016,1368,95
0.05,2016,1584,95
0.05,2015,1584,94
0.03,2015,1368,94
0.04,2015,1584,94
0.04,2015,1540,94
0.03,2015,1540,94
0.05,2015,1584,94
0.05,2016,1584,95
0.03,2016,1368,95
0.04,2016,1584,95
0.04,2016,1584,95
0.04,2016,1584,95
0.04,2016,1584,95
0.05,2016,1584,95
0.05,2016,1584,95
0.03,2016,1368,95
0.04,2016,1584,95
0.1,2017,1408,96
0.1,2016,2018,95
0.12,2016,1704,95
0.1,2019,1404,97
0.11,2018,1812,96
0.1,2019,1494,97
0.1,2019,2018,97
0.1,2018,1432,96
0.1,2018,1494,96
0.11,2018,1410,96
0.14,2018,1812,96
0.12,2018,1494,96
0.11,2018,1432,96
0.14,2018,1562,96
0.13,2018,1704,96
0.12,2018,2018,96
0.1,2018,1432,96
0.1,2018,1316,96
0.11,2018,1202,96
0.12,2018,1508,96
0.12,2018,2018,96
0.12,2016,1704,95
0.1,2016,2018,95
0.1,2016,1812,95
0.12,2016,2018,95
0.1,2017,1340,96
0.1,2017,1340,96
0.12,2016,1812,95
0.1,2016,2018,95
0.1,2016,1494,95
0.1,2017,1408,96
0.1,2016,2194,95
0.1,2016,2495,95
0.1,2016,2182,95
0.12,2016,2470,95
0.16,2016,2558,95
0.19,2016,2553,95
0.13,2016,2392,95
0.13,2016,2014,95
0.1,2016,2541,95
0.09,2016,2642,95
0.26,2016,1839,95
0.36,2016,2810,95
0.12,2016,2520,95
0.13,2015,2014,94
0.13,2015,3096,94
0.14,2016,3158,95
0.11,2016,2689,95
0.1,2016,2014,95
0.93,2015,3476,94
0.95,2016,3205,95
0.92,2016,3132,95
0.92,2015,3359,94
0.93,2016,3324,95
1.08,2016,4255,95
0.99,2017,3277,96
0.93,2017,2905,96
0.92,2017,3788,96
0.92,2016,2631,95
0.92,2015,3279,94
0.92,2016,3324,95
0.92,2016,3394,95
0.92,2016,3659,95
0.92,2016,3355,95
0.92,2017,3054,96
0.92,2016,2924,95
0.92,2016,3032,95
0.92,2016,3638,95
0.92,2016,3968,95
0.92,2016,3528,95
0.93,2017,2960,86
0.92,2017,3016,96
0.92,2017,3094,96
0.93,2016,2930,95
0.92,2016,3055,95
0.92,2016,3258,95
0.93,2016,3637,95
0.93,2017,3314,96
0.96,2017,4019,96
0.95,2017,2511,96
0.92,2017,3094,96
0.92,2016,3658,95
0.92,2015,3079,94
0.92,2016,3047,95
0.94,2016,3043,95
0,2015,2151,141
0,2015,1442,141
0,2015,1442,141
0,2015,2151,141
0.25,2018,3038,86
0.24,2017,3371,96
0.24,2017,3463,96
0.24,2016,3630,95
0.33,2016,3456,95
0.33,2017,3500,96
0.34,2017,4002,96
0.35,2018,3892,96
0.41,2016,3379,95
0.4,2019,4144,97
0,2015,1900,141
0,2015,1860,141
0.19,2015,3271,94
0.22,2016,3306,95
0.25,2015,3033,94
0.25,2016,2902,95
0.21,2015,3293,94
0.17,2015,2984,94
0.17,2015,2801,94
0.11,2016,2782,95
0.17,2015,3416,94
0.08,2016,1572,95
0.17,2015,2989,94
0.1,2015,1906,94
0.09,2015,1948,94
0.18,2015,2854,94
0.1,2015,2070,94
0.09,2015,1606,94
0.13,2015,3504,94
0.19,2020,2787,97
0.11,2015,2829,94
0.19,2019,2646,97
0.19,2019,2887,97
0.2,2018,2877,96
0.18,2018,2897,96
0.09,2016,2142,95
0.18,2018,2500,96
0.08,2016,2077,95
0.09,2016,1579,95
0.09,2016,1866,95
0.2,2018,3098,96
0.11,2016,3504,95
0.09,2016,2228,95
0.1,2016,2405,95
0.08,2016,2142,95
0.09,2016,2164,95
0.13,2016,2228,95
0.19,2016,2837,95
0.11,2017,2237,96
0.19,2016,3075,95
0.08,2018,1754,96
0.36,2015,3215,94
0.11,2017,1828,96
0.1,2018,2308,96
0.25,2015,3120,94
0.16,2016,2860,95
0.2,2019,2604,97
0.05,2018,2275,96
0.2,2019,2435,97
0.19,2020,2676,97
0.19,2019,2661,97
0.18,2019,2552,97
0.17,2019,2508,97
0.18,2019,2665,97
0.17,2019,2777,97
0.17,2019,2793,97
0.18,2016,2837,95
0.18,2020,2650,97
0.18,2016,3163,95
0.18,2018,3085,96
0.2,2020,2726,97
0.24,2016,2820,95
0.21,2019,2993,97
0.04,2018,1844,96
0.18,2017,2954,96
0.04,2018,2011,96
0.04,2018,1864,96
0.18,2016,2646,95
0.08,2018,2271,96
0.19,2018,3182,96
0.05,2018,1963,96
0.04,2018,1805,96
0.04,2018,1873,96
0.19,2016,2896,95
0.04,2018,2043,96
4,2018,2016,96
0.05,2018,2059,96
0.07,2017,2264,96
0.05,2017,2011,96
0.05,2017,2310,96
0.04,2017,2011,96
0.23,2017,3157,96
0.05,2017,2248,96
0.11,2017,2429,96
0.18,2016,3116,95
0.19,2018,3052,96
0.15,2016,3145,95
0.15,2016,4088,95
0.15,2016,2896,95
0.15,2017,4000,96
0.15,2019,3115,97
0.17,2019,3116,97
0.04,2018,1930,96
0.03,2018,1789,96
0.03,2018,1789,96
0.04,2018,1930,96
0.04,2018,1930,96
0.03,2018,1781,96
0.14,2016,2401,95
0.11,2017,2400,96
0.09,2018,1690,96
0.1,2018,1705,96
0.13,2017,3588,96
0.17,2016,2766,95
0.15,2016,2543,95
0.11,2017,2896,96
0.11,2018,2996,96
0.1,2018,3518,96
0.1,2018,2543,96
0.15,2017,3377,96
0.14,2016,1652,95
0.09,2018,1700,96
0.11,2017,2646,96
0.1,2018,1777,96
0.09,2018,2069,96
0.12,2016,3105,95
0.15,2017,2548,96
0.12,2017,2538,96
0.11,2016,1822,95
0.09,2018,2426,96
0.15,2016,3400,95
0.18,2016,2457,95
0.18,2015,2375,94
0.18,2015,2395,94
0.18,2016,2419,95
0.18,2015,2380,94
0.18,2015,2380,94
0.18,2015,2370,94
0.18,2015,2436,94
0.18,2015,2498,94
0.18,2015,2446,94
0.18,2015,2457,94
0.18,2015,2427,94
0.24,2015,2563,94
0.31,2015,2380,94
0.25,2015,3353,94
0.21,2015,3136,94
0.2,2015,3089,94
0.21,2015,3268,94
0.24,2015,3287,94
0.2,2016,3088,95
0.17,2016,3425,95
0.17,2016,3208,95
0.17,2016,3252,95
0.17,2015,3340,94
0.32,2016,3298,95
0.19,2015,2380,94
0.16,2015,2371,94
0.16,2015,2371,94
0.16,2015,2396,94
0.16,2015,2497,94
0.16,2016,2452,95
0.21,2017,2678,96
0.3,2016,3510,96
0.21,2017,2484,96
0.21,2017,4748,96
0.21,2017,3892,96
0.21,2017,2276,96
0.21,2017,4110,96
0.21,2017,3133,96
0.21,2017,2182,96
0.21,2017,3597,96
0.21,2017,3832,96
0.21,2017,2388,96
0.21,2017,2125,96
0.23,2016,2869,95
0.24,2017,4049,96
0.24,2017,2385,96
0.24,2017,3798,96
0.24,2016,2746,95
0.23,2016,3043,95
0.23,2017,2278,96
0.24,2017,3898,96
0.24,2016,2895,95
0.3,2016,2173,95
0.24,2017,3101,96
0.3,2016,3607,95
0.22,2017,3003,96
0.29,2017,3832,96
0.22,2016,2227,95
0.19,2017,2557,96
0.2,2017,2238,96
0.2,2017,3175,96
0.2,2017,4295,96
0.22,2017,3206,96
0.25,2018,2971,96
0.37,2016,4008,95
0.38,2016,4237,95
0.28,2016,3790,95
0.3,2016,3950,95
0.33,2016,3775,95
0.23,2017,4049,96
0.23,2016,2804,95
0.16,2016,2231,95
0.16,2016,2072,95
0.17,2016,2804,95
0.18,2016,3164,95
0.16,2015,2231,94
0.16,2015,2072,94
0.17,2015,2832,94
0.16,2015,2664,94
0.16,2015,2231,94
0.16,2016,2231,95
0.2,2016,2872,95
0.22,2015,3144,94
0.16,2015,2852,94
0.16,2015,2496,94
0.16,2015,2231,94
0.17,2016,2231,95
0.16,2015,2231,94
0.17,2016,2231,95
0.17,2016,1872,95
0.17,2016,1891,95
0.17,2016,2872,95
0.24,2016,2576,95
0.09,2015,2133,80
0.07,2016,2491,95
0.05,2016,2120,95
0.05,2016,2125,95
0.05,2016,2711,95
0.09,2016,2410,95
0.08,2015,2371,94
0.05,2015,2674,85
0.05,2015,2674,94
0.05,2015,2184,94
0.11,2015,2359,94
0.12,2016,2410,95
0.05,2016,2707,86
0.05,2016,2707,95
0.1,2015,2190,94
0.05,2015,2184,94
0.05,2015,2676,85
0.05,2015,2674,94
0.05,2015,2184,94
0.08,2015,2359,94
0.08,2015,2359,94
0.05,2015,2674,94
0.05,2015,2184,94
0.05,2015,2674,94
0.05,2015,2184,94
0.07,2015,2359,94
0.08,2015,2365,94
0.05,2015,2106,94
0.05,2015,2109,94
0.05,2015,2782,94
0.05,2015,2784,85
0.08,2015,2365,94
0.08,2015,2052,94
0.05,2015,2109,94
0.05,2015,2782,85
0.05,2015,2678,85
0.05,2015,2109,94
0.08,2015,2411,94
0.09,2015,2411,94
0.05,2015,1912,94
0.05,2015,2537,94
0.05,2015,2472,94
0.05,2015,1762,94
0.05,2015,1734,94
0.08,2015,2411,94
0.08,2015,2522,94
0.05,2015,2684,94
0.05,2015,2747,94
0.05,2015,2106,94
0.08,2015,2098,94
0.17,2017,2038,96
0.15,2017,2273,96
0.15,2017,2186,96
0.16,2017,2462,96
0.18,2017,1839,96
0.2,2017,2020,96
0.24,2017,1939,96
0.19,2016,2304,95
0.17,2017,2574,96
0.17,2016,2434,95
0.21,2016,3004,95
0.18,2016,2716,95
0.16,2016,3641,95
0.16,2019,2733,97
0.16,2017,3297,96
0.19,2018,3202,96
0.26,2016,2334,95
0.22,2016,2841,95
0.17,2018,2169,96
0.14,2017,2184,96
0.13,2016,2524,95
0.17,2016,2216,95
0.21,2017,2436,96
0.17,2017,2786,96
0.21,2017,2917,96
0.18,2017,2916,96
0.18,2017,3146,96
0.18,2018,2342,96
0.19,2018,2930,96
0.23,2017,3006,96
0.15,2018,1818,96
0.15,2017,1895,96
0.17,2017,2235,96
0.16,2017,1912,96
0.16,2017,1996,96
0.2,2016,2424,95
0.16,2016,2488,95
0.19,2016,2224,95
0.19,2016,2327,95
0.16,2016,2907,95
0.16,2016,2434,95
0.16,2016,2281,95
0.25,2017,2254,96
0.29,2017,3312,96
0.26,2018,2729,96
0.17,2016,3320,95
0.14,2018,4170,96
0.17,2019,3336,97
0.23,2016,2683,95
0.25,2016,2853,95
0.26,2016,2557,95
0.27,2017,2009,96
0.17,2017,2496,96
0.18,2016,2000,95
0.13,2016,2006,95
0.12,2015,2453,94
0.13,2015,1987,94
0.14,2015,2055,94
0.14,2016,2294,95
0.14,2016,2006,95
0.14,2016,2057,95
0.14,2016,2206,95
0.14,2016,2006,95
0.14,2016,2006,95
0.13,2017,2262,96
0.15,2017,2425,96
0.14,2016,2142,95
0.1,2015,2045,94
0.1,2016,2262,95
0.1,2016,2080,95
0.1,2016,2172,95
0.1,2016,2058,95
0.12,2015,2268,94
0.12,2016,1664,95
0.09,2015,1560,94
0.09,2015,1650,94
0.09,2015,1840,94
0.08,2015,1650,94
0.19,2016,2722,95
0.19,2019,2675,97
0.1,2018,2265,96
0.23,2018,2567,96
0.15,2018,2667,96
0.1,2015,1560,94
0.29,2017,3941,96
0.37,2016,3773,95
0.32,2016,5877,95
0.26,2017,5325,96
0.26,2016,5109,95
0.26,2017,5302,96
0.26,2018,3752,96
0.3,2017,4415,96
0.26,2017,3941,96
0.26,2018,3882,96
0.35,2017,3664,96
0.35,2017,3883,96
0.28,2016,4148,95
0.28,2017,3944,96
0.36,2016,3563,95
0.47,2016,4348,95
0.38,2016,3767,95
0.31,2017,3737,96
0.33,2016,3672,95
0.37,2017,3791,96
0.29,2017,3570,96
0.31,2016,4210,95
0.31,2016,4473,95
0.27,2017,3841,96
0.24,2018,4325,96
0.27,2017,4679,96
0.27,2017,3518,96
0.25,2017,3468,96
0.27,2017,3727,96
0.08,2015,2488,94
0.05,2015,2013,94
0.05,2015,2012,94
0.05,2015,2012,94
0.05,2015,2012,94
0.05,2015,2024,94
0.08,2015,1972,94
0.1,2016,1867,95
0.06,2016,2062,95
0.06,2016,2048,95
0.06,2016,2062,95
0.06,2016,2048,95
0.06,2016,2062,95
0.12,2016,2520,95
0.08,2015,2617,94
0.05,2015,2615,94
0.05,2015,2615,94
0.05,2015,2615,94
0.07,2015,2615,94
0.09,2016,2574,95
0.08,2016,1744,95
0.07,2016,2574,95
0.11,2016,1744,95
0.1,2016,2512,95
0.08,2016,1791,95
0.11,2016,2156,95
0.11,2016,2019,95
0.07,2016,2512,95
0.08,2016,1790,95
0.08,2016,2020,95
0.07,2016,2512,95
0.1,2016,2274,95
0.1,2016,2512,95
0.07,2016,2512,95
0.08,2016,1791,95
0.08,2016,1791,95
0.07,2016,2512,95
0.1,2016,2652,100
0.1,2016,2574,95
0.08,2016,2293,95
0.09,2016,1979,95
0.1,2016,1970,95
0.09,2016,2574,95
0.12,2016,2524,95
0.1,2016,2512,95
0.08,2016,1791,95
0.07,2016,2512,95
0.11,2016,1790,95
0.05,2015,1728,94
0.21,2015,3521,94
0.2,2016,3642,95
0.2,2015,3343,94
0.23,2016,3205,95
0.24,2017,3952,96
0.36,2017,3060,96
0.21,2017,3220,96
0.27,2015,3519,94
0.19,2016,4035,95
0.33,2015,4291,94
0.39,2016,3800,95
0.21,2016,2912,95
0.22,2016,3485,95
0.04,2015,1628,94
0.04,2015,1712,94
0.05,2015,1715,94
0.06,2015,1816,94
0.05,2015,1732,94
0.05,2015,1732,94
0.06,2015,1816,94
0.06,2016,1892,95
0.05,2016,1800,95
0.05,2016,1800,95
0.07,2016,1892,95
0.06,2016,1892,95
0.05,2016,1800,95
0.05,2016,1800,95
0.06,2016,1892,95
0.05,2016,1892,95
0.04,2016,1800,95
0.04,2016,1800,95
0.05,2016,1892,95
0.05,2016,1892,95
0.04,2016,1800,95
0.04,2016,1800,95
0.05,2016,1892,95
0.06,2016,1892,95
0.05,2016,1800,95
0.05,2016,1800,95
0.05,2016,1800,95
0.05,2016,1800,95
0.06,2016,1892,95
0.06,2016,1892,95
0.05,2016,1800,95
0.05,2016,1800,95
0.05,2016,1800,95
0.06,2016,1800,95
0.06,2016,1892,95
0.06,2015,1816,94
0.04,2015,1732,94
0.04,2015,1556,94
0.04,2015,1732,94
0.05,2015,1816,94
0.04,2015,1732,94
0.04,2015,1800,94
0.04,2015,1732,94
0.05,2015,1816,94
0.05,2015,1816,94
0.31,2015,2482,94
0.32,2016,2603,95
0.68,2017,2065,96
0.45,2016,2258,95
0.38,2016,1991,95
